,id,player.id,player.name,player.name.GK,possession_team.name,play_pattern.name,shot.statsbomb_xg,shot.first_time,shot.outcome.name,shot.type.name,shot.body_part.name,shot.technique.name,location.x,location.y,DistToGoal,DistToKeeper,AngleToGoal,AngleDeviation,avevelocity,DefendersInCone,InCone.GK,under_pressure,shot.end_location.x,shot.end_location.y,DominantFoot,goal,shot.body_part.name_processed
296,1b27eed1-8f52-4f5b-878d-b7601272a4be,15754,Fredrik Ljungberg,Jerzy Dudek,Arsenal,Regular Play,0.10286597,0,Saved,Open Play,Right Foot,Normal,110.4,52.4,15.68183663,4.609772229,52.25319461,13.40571545,24.97255487,0,1,1,117.8,44.2,Right Foot,0,Stronger Foot
297,63728126-6b8d-42eb-ba0c-e108eb15b894,15516,Thierry Henry,Jerzy Dudek,Arsenal,From Corner,0.02481899,0,Off T,Open Play,Right Foot,Volley,103.1,28.1,20.66930091,3.140063694,35.15098549,17.61418053,19.40688017,3,1,0,120,42,Right Foot,0,Stronger Foot
298,fc998bc9-a12e-4ef5-a980-62fb43da03a2,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.31033337,0,Goal,Open Play,Left Foot,Normal,104.3,30.3,18.45480967,9.228217596,31.70919859,1.81029675,18.96352979,0,1,0,119.9,43.7,Right Foot,1,Weaker Foot
299,adbdac0e-1e13-436c-a710-08315dd2324f,15516,Thierry Henry,Jerzy Dudek,Arsenal,From Throw In,0.019125048,0,Blocked,Open Play,Right Foot,Normal,91.3,26.1,31.88886953,2.334523506,25.84186095,35.70766789,38.94339062,1,1,0,105.9,34.5,Right Foot,0,Stronger Foot
300,35dbf82f-c759-4089-bc0f-23024d9f1bbe,40222,Laureano Bisan-Etame Mayer,Jerzy Dudek,Arsenal,From Kick Off,0.045333747,1,Blocked,Open Play,Right Foot,Volley,110.1,45.7,11.42365966,3.807886553,29.93151184,36.86989765,14.45876533,3,2,0,111.5,45.2,Right Foot,0,Stronger Foot
301,c85be440-9873-4b92-a8c5-bbbe58221bf3,15516,Thierry Henry,Jerzy Dudek,Arsenal,From Kick Off,0.11584262,1,Off T,Open Play,Left Foot,Normal,118.3,47.4,7.592759709,4.428317965,77.06194368,6.454982624,11.61978321,1,1,0,120,34,Right Foot,0,Weaker Foot
302,720494ad-9a1d-49e3-9283-f5a84fa9f3b1,19312,Robert Pires ,Jerzy Dudek,Arsenal,From Goal Kick,0.17595726,1,Goal,Open Play,Left Foot,Half Volley,112.7,31.6,11.12879149,3.969886648,49.00780454,0.077812238,8.077649512,0,1,0,120,39.3,Right Foot,1,Weaker Foot
303,bcdf8a07-d4a1-4b87-8736-fdf316e5bff5,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.23815484,0,Goal,Open Play,Right Foot,Normal,112.1,30,12.7440182,3.001666204,51.69126443,8.327096199,51.42768835,0,1,0,120,42.2,Right Foot,1,Stronger Foot
304,1c339897-41c4-4359-b414-446c5b7e6bd3,15516,Thierry Henry,Jerzy Dudek,Arsenal,From Goal Kick,0.01528529,0,Off T,Open Play,Right Foot,Normal,89.5,28.7,32.52598961,1.720465053,20.32925491,34.1330673,24.76635334,1,1,0,120,28.5,Right Foot,0,Stronger Foot
305,43f07dc7-e048-4282-b9a1-a6d8cc64aa08,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.15411635,0,Off T,Open Play,Head,Normal,111.4,39.2,8.637129153,0.860232527,5.31454567,40.85222346,9.31684136,1,1,0,120,41.2,Right Foot,0,Head
306,96d8a610-3e02-43de-bf47-de63596d55d0,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.3064395,0,Saved,Open Play,Right Foot,Normal,111.6,41.2,8.485281374,5.846366393,8.130102354,4.717602505,32.64639869,0,2,0,114,41.2,Right Foot,0,Stronger Foot
307,a4271b4f-afe1-4719-928b-a3ffc31fef16,15516,Thierry Henry,Jerzy Dudek,Arsenal,Regular Play,0.29256076,1,Goal,Open Play,Other,Normal,112.9,42.7,7.596051606,6.008327554,20.82089285,2.38594403,6.287125147,0,1,0,120,37.8,Right Foot,1,Other
308,08bacbab-f9c7-4fb7-8cb4-c18e5116192b,15042,Dennis Bergkamp,Jerzy Dudek,Arsenal,From Free Kick,0.033679344,0,Blocked,Open Play,Right Foot,Normal,91.5,34.5,29.02585055,1.811077028,10.92280472,17.26299647,42.2487783,1,1,0,98.7,37,Right Foot,0,Stronger Foot
309,61b4a06c-9b6d-4ce1-b1b4-2500cfe314d1,15754,Fredrik Ljungberg,Jerzy Dudek,Arsenal,From Free Kick,0.033816308,0,Off T,Open Play,Right Foot,Normal,117.9,24.7,15.44344521,3.238826948,82.18470645,1.065365604,14.65525429,1,1,0,120,46.4,Right Foot,0,Stronger Foot
310,201ccfed-0d24-4642-ab15-8da167dbae0c,15042,Dennis Bergkamp,Jerzy Dudek,Arsenal,Regular Play,0.047206126,0,Blocked,Open Play,Right Foot,Volley,107.7,28.8,16.63520364,1.749285568,42.32002606,16.71621741,16.51606826,0,1,0,109.1,32.8,Right Foot,0,Stronger Foot
311,c370ea42-8bd3-4bb3-888d-50955927106d,15512,Sylvain Wiltord,Paul Robinson,Arsenal,Regular Play,0.17805704,1,Wayward,Open Play,Left Foot,Volley,112.6,36.2,8.318653737,3.289376841,27.18111109,43.28223398,63.01679228,0,1,0,115.9,69.5,Right Foot,0,Weaker Foot
312,019d9224-c746-49d0-8878-e01d5275866a,19312,Robert Pires ,Paul Robinson,Arsenal,From Free Kick,0.22699352,1,Goal,Open Play,Right Foot,Normal,100.9,29.9,21.60601768,6.983552105,27.86969847,1.264593724,26.41669979,0,1,0,120,43.8,Right Foot,1,Stronger Foot
313,c45a86df-6173-42ac-9c26-d9f875abf9dc,15516,Thierry Henry,Paul Robinson,Arsenal,From Throw In,0.022239976,0,Off T,Open Play,Left Foot,Normal,97.6,46,23.18965287,2.915475947,14.99507913,44.04116434,14.97565619,1,2,0,120,48.6,Right Foot,0,Weaker Foot
314,3a22f5d3-21ed-47ab-b617-7799a025e15a,15516,Thierry Henry,Paul Robinson,Arsenal,From Throw In,0.4597988,0,Goal,Open Play,Left Foot,Normal,109,45.5,12.29837388,7.26704892,26.56505118,7.781046223,12.64912658,0,1,1,120,42.4,Right Foot,1,Weaker Foot
315,64f50d44-f164-4728-988a-aea875a17888,15515,Patrick Vieira,Paul Robinson,Arsenal,From Corner,0.065781906,0,Off T,Open Play,Head,Normal,112,36,8.94427191,3.03644529,26.56505118,46.19348942,9.97555357,1,1,0,120,33.1,Right Foot,0,Head
316,c44d6eb3-28dd-4fcf-a98d-3c7a12de5162,15516,Thierry Henry,Paul Robinson,Arsenal,From Corner,0.015691493,0,Off T,Open Play,Right Foot,Volley,85.2,39.8,34.80057471,1.562049935,0.329282464,50.52371137,27.18238473,4,2,0,120,44.4,Right Foot,0,Stronger Foot
317,e75235a3-0d42-416f-9e8f-232d65ecb927,15516,Thierry Henry,Paul Robinson,Arsenal,From Counter,0.2958964,0,Goal,Open Play,Right Foot,Normal,102.5,30.4,19.96021042,9.124143795,28.74791429,1.340338853,16.98859309,0,1,0,120,42.7,Right Foot,1,Stronger Foot
318,d0f8b787-da30-405e-94f7-2c21afbed650,15512,Sylvain Wiltord,Paul Robinson,Arsenal,From Goal Kick,0.26719236,0,Off T,Open Play,Right Foot,Normal,104.8,36.9,15.51289786,4.883646179,11.52723527,0.907579997,22.26398612,1,1,1,120,45.5,Right Foot,0,Stronger Foot
319,3b64a3bf-0b2d-4cba-966e-9ed3ea26f584,15042,Dennis Bergkamp,Paul Robinson,Arsenal,Regular Play,0.018011613,0,Blocked,Open Play,Right Foot,Half Volley,110.4,58.2,20.57668584,1.96977156,62.18958456,3.847926469,24.34624326,1,2,1,110.8,57.1,Right Foot,0,Stronger Foot
320,1097cf15-94c6-4ef2-92c0-46973b26cc80,15516,Thierry Henry,Paul Robinson,Arsenal,Regular Play,0.35838363,0,Goal,Open Play,Right Foot,Normal,111.3,33.9,10.62544117,6.044005295,35.03619581,3.919712028,11.450612,0,1,0,120,41.7,Right Foot,1,Stronger Foot
